geografie,geslacht,migratieachtergrond,huishouden,bins,uitkomst,N,mean,parents_income,opleiding_ouders,type,uitkomst_NL,subgroep,sample,sd
Nederland,Mannen,Suriname,Tweeoudergezin,20% - 40%,c00_infant_mortality,2916,0.617283950617284,55.8804004065706,Totaal,5,NA,geslacht == 'Mannen' & migration_third == 'Suriname' & type_hh == 'two parents',child_mortality,0.0752060900365868
Nederland,Mannen,Suriname,Tweeoudergezin,40% - 60%,c00_infant_mortality,2916,0.617283950617284,73.7023044431547,Totaal,5,NA,geslacht == 'Mannen' & migration_third == 'Suriname' & type_hh == 'two parents',child_mortality,0.0777456005545589
Nederland,Mannen,Suriname,Tweeoudergezin,60% - 80%,c00_infant_mortality,2916,0.685871056241427,94.0228190599247,Totaal,5,NA,geslacht == 'Mannen' & migration_third == 'Suriname' & type_hh == 'two parents',child_mortality,0.0788472056050419
Nederland,Mannen,Suriname,Tweeoudergezin,80% - 100%,c00_infant_mortality,2915,0.651813036072295,145.277279956018,Totaal,5,NA,geslacht == 'Mannen' & migration_third == 'Suriname' & type_hh == 'two parents',child_mortality,0.0782902950892456
Nederland,Mannen,Overig,Totaal,0% - 20%,c00_infant_mortality,29372,1.09287757047528,24.027163290459,Totaal,5,NA,geslacht == 'Mannen' & migration_third == 'Overig',child_mortality,0.103936436487267
Nederland,Mannen,Overig,Totaal,20% - 40%,c00_infant_mortality,29372,0.704752825820509,43.5114428274239,Totaal,5,NA,geslacht == 'Mannen' & migration_third == 'Overig',child_mortality,0.0834858065228339
Nederland,Mannen,Overig,Totaal,40% - 60%,c00_infant_mortality,29372,0.602614735121885,65.3894012067893,Totaal,5,NA,geslacht == 'Mannen' & migration_third == 'Overig',child_mortality,0.0773649816113992
Nederland,Mannen,Overig,Totaal,60% - 80%,c00_infant_mortality,29372,0.463026011167098,91.4840023114144,Totaal,5,NA,geslacht == 'Mannen' & migration_third == 'Overig',child_mortality,0.0677673520015241
Nederland,Mannen,Overig,Totaal,80% - 100%,c00_infant_mortality,29371,0.418781474493041,163.217107783981,Totaal,5,NA,geslacht == 'Mannen' & migration_third == 'Overig',child_mortality,0.0642532984655953
Nederland,Mannen,Overig,Eenoudergezin,0% - 20%,c00_infant_mortality,3932,0.890132248219735,16.334770084103,Totaal,5,NA,geslacht == 'Mannen' & migration_third == 'Overig' & type_hh == 'single parent',child_mortality,0.0935043741708948
Nederland,Mannen,Overig,Eenoudergezin,20% - 40%,c00_infant_mortality,3932,1.11902339776195,25.0972828977562,Totaal,5,NA,geslacht == 'Mannen' & migration_third == 'Overig' & type_hh == 'single parent',child_mortality,0.103698584910973
Nederland,Mannen,Overig,Eenoudergezin,40% - 60%,c00_infant_mortality,3929,1.01822634480672,30.2665530408237,Totaal,5,NA,geslacht == 'Mannen' & migration_third == 'Overig' & type_hh == 'single parent',child_mortality,0.0980361686238494
Nederland,Mannen,Overig,Eenoudergezin,60% - 80%,c00_infant_mortality,3928,0.636456211812627,42.1005906735787,Totaal,5,NA,geslacht == 'Mannen' & migration_third == 'Overig' & type_hh == 'single parent',child_mortality,0.079517859489082
Nederland,Mannen,Overig,Eenoudergezin,80% - 100%,c00_infant_mortality,3928,0.560081466395112,88.8670446583524,Totaal,5,NA,geslacht == 'Mannen' & migration_third == 'Overig' & type_hh == 'single parent',child_mortality,0.073062523068101
Nederland,Mannen,Overig,Tweeoudergezin,0% - 20%,c00_infant_mortality,25276,0.909954106662447,28.1426207315518,Totaal,5,NA,geslacht == 'Mannen' & migration_third == 'Overig' & type_hh == 'two parents',child_mortality,0.0947908337265186
Nederland,Mannen,Overig,Tweeoudergezin,20% - 40%,c00_infant_mortality,25276,0.652793163475234,50.8490137076374,Totaal,5,NA,geslacht == 'Mannen' & migration_third == 'Overig' & type_hh == 'two parents',child_mortality,0.080318652029939
Nederland,Mannen,Overig,Tweeoudergezin,40% - 60%,c00_infant_mortality,25276,0.526190852983067,71.6897244994087,Totaal,5,NA,geslacht == 'Mannen' & migration_third == 'Overig' & type_hh == 'two parents',child_mortality,0.0722926379312881
Nederland,Mannen,Overig,Tweeoudergezin,60% - 80%,c00_infant_mortality,25275,0.451042021877773,97.2160193177938,Totaal,5,NA,geslacht == 'Mannen' & migration_third == 'Overig' & type_hh == 'two parents',child_mortality,0.0666261637062771
Nederland,Mannen,Overig,Tweeoudergezin,80% - 100%,c00_infant_mortality,25272,0.399651788540677,169.849110606068,Totaal,5,NA,geslacht == 'Mannen' & migration_third == 'Overig' & type_hh == 'two parents',child_mortality,0.0630688798883459
Nederland,Mannen,Wel migratieachtergrond,Totaal,0% - 20%,c00_infant_mortality,48732,1.02601986374456,23.9596216719138,Totaal,5,NA,geslacht == 'Mannen' & has_migration_background == 1,child_mortality,0.100738499984064
Nederland,Mannen,Wel migratieachtergrond,Totaal,20% - 40%,c00_infant_mortality,48732,0.812607732085693,40.7155828059292,Totaal,5,NA,geslacht == 'Mannen' & has_migration_background == 1,child_mortality,0.0896920235594858
Nederland,Mannen,Wel migratieachtergrond,Totaal,40% - 60%,c00_infant_mortality,48732,0.738734301896085,60.0698587906991,Totaal,5,NA,geslacht == 'Mannen' & has_migration_background == 1,child_mortality,0.0856303812882907
Nederland,Mannen,Wel migratieachtergrond,Totaal,60% - 80%,c00_infant_mortality,48732,0.605351719609292,83.2458603581481,Totaal,5,NA,geslacht == 'Mannen' & has_migration_background == 1,child_mortality,0.077546077215602
Nederland,Mannen,Wel migratieachtergrond,Totaal,80% - 100%,c00_infant_mortality,48730,0.482247696847343,147.170270963953,Totaal,5,NA,geslacht == 'Mannen' & has_migration_background == 1,child_mortality,0.0692058107485614
Nederland,Mannen,Wel migratieachtergrond,Eenoudergezin,0% - 20%,c00_infant_mortality,7652,0.718766335598536,16.9247078299962,Totaal,5,NA,geslacht == 'Mannen' & has_migration_background == 1 & type_hh == 'single parent',child_mortality,0.0843750550047602
Nederland,Mannen,Wel migratieachtergrond,Eenoudergezin,20% - 40%,c00_infant_mortality,7652,1.05854678515421,25.7953257260928,Totaal,5,NA,geslacht == 'Mannen' & has_migration_background == 1 & type_hh == 'single parent',child_mortality,0.101409762961777
Nederland,Mannen,Wel migratieachtergrond,Eenoudergezin,40% - 60%,c00_infant_mortality,7652,0.914793518034501,31.1838042405512,Totaal,5,NA,geslacht == 'Mannen' & has_migration_background == 1 & type_hh == 'single parent',child_mortality,0.0942743070365589
Nederland,Mannen,Wel migratieachtergrond,Eenoudergezin,60% - 80%,c00_infant_mortality,7651,0.705786711489544,42.8162593315407,Totaal,5,NA,geslacht == 'Mannen' & has_migration_background == 1 & type_hh == 'single parent',child_mortality,0.0835697637240098
Nederland,Mannen,Wel migratieachtergrond,Eenoudergezin,80% - 100%,c00_infant_mortality,7648,0.588389121338912,83.2906123321276,Totaal,5,NA,geslacht == 'Mannen' & has_migration_background == 1 & type_hh == 'single parent',child_mortality,0.0756682348299998
Nederland,Mannen,Wel migratieachtergrond,Tweeoudergezin,0% - 20%,c00_infant_mortality,40820,0.916217540421362,27.8025525627702,Totaal,5,NA,geslacht == 'Mannen' & has_migration_background == 1 & type_hh == 'two parents',child_mortality,0.0952186599142741
Nederland,Mannen,Wel migratieachtergrond,Tweeoudergezin,20% - 40%,c00_infant_mortality,40820,0.737383635472807,47.6808684646017,Totaal,5,NA,geslacht == 'Mannen' & has_migration_background == 1 & type_hh == 'two parents',child_mortality,0.0854602266826607
Nederland,Mannen,Wel migratieachtergrond,Tweeoudergezin,40% - 60%,c00_infant_mortality,40819,0.673705213257581,66.4156262511225,Totaal,5,NA,geslacht == 'Mannen' & has_migration_background == 1 & type_hh == 'two parents',child_mortality,0.0817739315640001
Nederland,Mannen,Wel migratieachtergrond,Tweeoudergezin,60% - 80%,c00_infant_mortality,40816,0.546354370834967,89.2055099690382,Totaal,5,NA,geslacht == 'Mannen' & has_migration_background == 1 & type_hh == 'two parents',child_mortality,0.0735776981973379
Nederland,Mannen,Wel migratieachtergrond,Tweeoudergezin,80% - 100%,c00_infant_mortality,40816,0.492453939631517,154.231150523182,Totaal,5,NA,geslacht == 'Mannen' & has_migration_background == 1 & type_hh == 'two parents',child_mortality,0.0696812084592121
Nederland,Vrouwen,Totaal,Totaal,0% - 20%,c00_infant_mortality,145864,0.807601601491801,32.4827703978916,Totaal,5,NA,geslacht == 'Vrouwen',child_mortality,0.0893789930231745
Nederland,Vrouwen,Totaal,Totaal,20% - 40%,c00_infant_mortality,145864,0.630724510502934,58.4373119237445,Totaal,5,NA,geslacht == 'Vrouwen',child_mortality,0.0791065862051131
Nederland,Vrouwen,Totaal,Totaal,40% - 60%,c00_infant_mortality,145864,0.57450776065376,76.8441439509368,Totaal,5,NA,geslacht == 'Vrouwen',child_mortality,0.0755668131316735
Nederland,Vrouwen,Totaal,Totaal,60% - 80%,c00_infant_mortality,145864,0.541600394888389,98.0733594845322,Totaal,5,NA,geslacht == 'Vrouwen',child_mortality,0.0733932143908451
Nederland,Vrouwen,Totaal,Totaal,80% - 100%,c00_infant_mortality,145862,0.494988075385287,157.554872376452,Totaal,5,NA,geslacht == 'Vrouwen',child_mortality,0.0701514318847925
Nederland,Vrouwen,Totaal,Eenoudergezin,0% - 20%,c00_infant_mortality,12104,0.63615333773959,18.5391175951039,Totaal,5,NA,geslacht == 'Vrouwen' & type_hh == 'single parent',child_mortality,0.079226031212151
Nederland,Vrouwen,Totaal,Eenoudergezin,20% - 40%,c00_infant_mortality,12103,0.83450590747953,27.095055003416,Totaal,5,NA,geslacht == 'Vrouwen' & type_hh == 'single parent',child_mortality,0.0906996158581112
Nederland,Vrouwen,Totaal,Eenoudergezin,40% - 60%,c00_infant_mortality,12100,0.743801652892562,34.3279065060122,Totaal,5,NA,geslacht == 'Vrouwen' & type_hh == 'single parent',child_mortality,0.0857703897467164
Nederland,Vrouwen,Totaal,Eenoudergezin,60% - 80%,c00_infant_mortality,12100,0.619834710743802,48.936749664503,Totaal,5,NA,geslacht == 'Vrouwen' & type_hh == 'single parent',child_mortality,0.0783039629230018
Nederland,Vrouwen,Totaal,Eenoudergezin,80% - 100%,c00_infant_mortality,12100,0.495867768595041,93.8997631465037,Totaal,5,NA,geslacht == 'Vrouwen' & type_hh == 'single parent',child_mortality,0.069872738000223
Nederland,Vrouwen,Totaal,Tweeoudergezin,0% - 20%,c00_infant_mortality,133344,0.734191264698824,37.8361649632455,Totaal,5,NA,geslacht == 'Vrouwen' & type_hh == 'two parents',child_mortality,0.0852348751154626
Nederland,Vrouwen,Totaal,Tweeoudergezin,20% - 40%,c00_infant_mortality,133344,0.596952243820494,62.7679793944528,Totaal,5,NA,geslacht == 'Vrouwen' & type_hh == 'two parents',child_mortality,0.0770262104895907
Nederland,Vrouwen,Totaal,Tweeoudergezin,40% - 60%,c00_infant_mortality,133344,0.54595632349412,79.9828023168247,Totaal,5,NA,geslacht == 'Vrouwen' & type_hh == 'two parents',child_mortality,0.0736157911752055
Nederland,Vrouwen,Totaal,Tweeoudergezin,60% - 80%,c00_infant_mortality,133340,0.557222138893055,100.863220829658,Totaal,5,NA,geslacht == 'Vrouwen' & type_hh == 'two parents',child_mortality,0.0743908256097593
Nederland,Vrouwen,Totaal,Tweeoudergezin,80% - 100%,c00_infant_mortality,133340,0.47847607619619,160.753970485328,Totaal,5,NA,geslacht == 'Vrouwen' & type_hh == 'two parents',child_mortality,0.0689564691653112
Nederland,Vrouwen,Turkije,Totaal,0% - 20%,c00_infant_mortality,5188,0.790285273708558,25.7638292650504,Totaal,5,NA,geslacht == 'Vrouwen' & migration_third == 'Turkije',child_mortality,0.0875197119407221
Nederland,Vrouwen,Turkije,Totaal,20% - 40%,c00_infant_mortality,5185,0.790761205821602,40.6986319412122,Totaal,5,NA,geslacht == 'Vrouwen' & migration_third == 'Turkije',child_mortality,0.0882149112851758
Nederland,Vrouwen,Turkije,Totaal,40% - 60%,c00_infant_mortality,5184,0.597993827160494,54.9238037415499,Totaal,5,NA,geslacht == 'Vrouwen' & migration_third == 'Turkije',child_mortality,0.0763666236283652
Nederland,Vrouwen,Turkije,Totaal,60% - 80%,c00_infant_mortality,5184,0.713734567901235,70.9151630055822,Totaal,5,NA,geslacht == 'Vrouwen' & migration_third == 'Turkije',child_mortality,0.0841904694279901
Nederland,Vrouwen,Turkije,Totaal,80% - 100%,c00_infant_mortality,5184,0.713734567901235,111.398561585515,Totaal,5,NA,geslacht == 'Vrouwen' & migration_third == 'Turkije',child_mortality,0.0814214815193323
Nederland,Vrouwen,Turkije,Tweeoudergezin,0% - 20%,c00_infant_mortality,4740,0.759493670886076,27.3469716922726,Totaal,5,NA,geslacht == 'Vrouwen' & migration_third == 'Turkije' & type_hh == 'two parents',child_mortality,0.0866590415946457
Nederland,Vrouwen,Turkije,Tweeoudergezin,20% - 40%,c00_infant_mortality,4739,0.822927357737484,43.1121994657368,Totaal,5,NA,geslacht == 'Vrouwen' & migration_third == 'Turkije' & type_hh == 'two parents',child_mortality,0.089691494822528
Nederland,Vrouwen,Turkije,Tweeoudergezin,40% - 60%,c00_infant_mortality,4736,0.506756756756757,56.9459899782888,Totaal,5,NA,geslacht == 'Vrouwen' & migration_third == 'Turkije' & type_hh == 'two parents',child_mortality,0.0698142690567072
Nederland,Vrouwen,Turkije,Tweeoudergezin,60% - 80%,c00_infant_mortality,4736,0.73902027027027,72.7010643362864,Totaal,5,NA,geslacht == 'Vrouwen' & migration_third == 'Turkije' & type_hh == 'two parents',child_mortality,0.0854617542646689
Nederland,Vrouwen,Turkije,Tweeoudergezin,80% - 100%,c00_infant_mortality,4736,0.675675675675676,113.43767766645,Totaal,5,NA,geslacht == 'Vrouwen' & migration_third == 'Turkije' & type_hh == 'two parents',child_mortality,0.0800719304439163
Nederland,Vrouwen,Marokko,Totaal,0% - 20%,c00_infant_mortality,6604,1.09024833434282,25.6481669806123,Totaal,5,NA,geslacht == 'Vrouwen' & migration_third == 'Marokko',child_mortality,0.10303768790976
Nederland,Vrouwen,Marokko,Totaal,20% - 40%,c00_infant_mortality,6604,0.772259236826166,37.5367383722492,Totaal,5,NA,geslacht == 'Vrouwen' & migration_third == 'Marokko',child_mortality,0.0874178824875592
Nederland,Vrouwen,Marokko,Totaal,40% - 60%,c00_infant_mortality,6603,0.87836572875943,51.8820620463742,Totaal,5,NA,geslacht == 'Vrouwen' & migration_third == 'Marokko',child_mortality,0.0930956354578537
Nederland,Vrouwen,Marokko,Totaal,60% - 80%,c00_infant_mortality,6600,0.772727272727273,68.9214698999923,Totaal,5,NA,geslacht == 'Vrouwen' & migration_third == 'Marokko',child_mortality,0.0867422314685501
Nederland,Vrouwen,Marokko,Totaal,80% - 100%,c00_infant_mortality,6600,0.696969696969697,108.394957003292,Totaal,5,NA,geslacht == 'Vrouwen' & migration_third == 'Marokko',child_mortality,0.082383045995713
Nederland,Vrouwen,Marokko,Tweeoudergezin,0% - 20%,c00_infant_mortality,5844,1.02669404517454,27.3479215575586,Totaal,5,NA,geslacht == 'Vrouwen' & migration_third == 'Marokko' & type_hh == 'two parents',child_mortality,0.0994637012812501
Nederland,Vrouwen,Marokko,Tweeoudergezin,20% - 40%,c00_infant_mortality,5844,0.66735112936345,40.3197378626304,Totaal,5,NA,geslacht == 'Vrouwen' & migration_third == 'Marokko' & type_hh == 'two parents',child_mortality,0.081425499022444
Nederland,Vrouwen,Marokko,Tweeoudergezin,40% - 60%,c00_infant_mortality,5840,0.856164383561644,54.71435069612,Totaal,5,NA,geslacht == 'Vrouwen' & migration_third == 'Marokko' & type_hh == 'two parents',child_mortality,0.0910557718301439
Nederland,Vrouwen,Marokko,Tweeoudergezin,60% - 80%,c00_infant_mortality,5840,0.821917808219178,71.4369571279937,Totaal,5,NA,geslacht == 'Vrouwen' & migration_third == 'Marokko' & type_hh == 'two parents',child_mortality,0.0902019533354925
Nederland,Vrouwen,Marokko,Tweeoudergezin,80% - 100%,c00_infant_mortality,5840,0.702054794520548,111.06185608986,Totaal,5,NA,geslacht == 'Vrouwen' & migration_third == 'Marokko' & type_hh == 'two parents',child_mortality,0.0826872936839547
Nederland,Vrouwen,Suriname,Totaal,0% - 20%,c00_infant_mortality,4316,1.20481927710843,23.253333403539,Totaal,5,NA,geslacht == 'Vrouwen' & migration_third == 'Suriname',child_mortality,0.108413587894219
Nederland,Vrouwen,Suriname,Totaal,20% - 40%,c00_infant_mortality,4316,0.903614457831325,39.4538958175136,Totaal,5,NA,geslacht == 'Vrouwen' & migration_third == 'Suriname',child_mortality,0.0929775361223835
Nederland,Vrouwen,Suriname,Totaal,40% - 60%,c00_infant_mortality,4316,0.834105653382762,58.8561307816452,Totaal,5,NA,geslacht == 'Vrouwen' & migration_third == 'Suriname',child_mortality,0.0902521788482797
Nederland,Vrouwen,Suriname,Totaal,60% - 80%,c00_infant_mortality,4316,0.67191844300278,81.6039079796682,Totaal,5,NA,geslacht == 'Vrouwen' & migration_third == 'Suriname',child_mortality,0.0799643437263556
Nederland,Vrouwen,Suriname,Totaal,80% - 100%,c00_infant_mortality,4315,0.509817205170045,133.162743976058,Totaal,5,NA,geslacht == 'Vrouwen' & migration_third == 'Suriname',child_mortality,0.0708733900198141
Nederland,Vrouwen,Suriname,Eenoudergezin,0% - 20%,c00_infant_mortality,1476,0.813008130081301,18.8620842929864,Totaal,5,NA,geslacht == 'Vrouwen' & migration_third == 'Suriname' & type_hh == 'single parent',child_mortality,0.0881835342304003
Nederland,Vrouwen,Suriname,Eenoudergezin,20% - 40%,c00_infant_mortality,1474,0.949982325910216,27.7452879891426,Totaal,5,NA,geslacht == 'Vrouwen' & migration_third == 'Suriname' & type_hh == 'single parent',child_mortality,0.0957951703421088
Nederland,Vrouwen,Suriname,Eenoudergezin,40% - 60%,c00_infant_mortality,1472,0.747282608695652,35.2244614704033,Totaal,5,NA,geslacht == 'Vrouwen' & migration_third == 'Suriname' & type_hh == 'single parent',child_mortality,0.0833523755752423
Nederland,Vrouwen,Suriname,Eenoudergezin,60% - 80%,c00_infant_mortality,1472,0.747282608695652,48.1625772557723,Totaal,5,NA,geslacht == 'Vrouwen' & migration_third == 'Suriname' & type_hh == 'single parent',child_mortality,0.0815463080495756
Nederland,Vrouwen,Suriname,Eenoudergezin,80% - 100%,c00_infant_mortality,1472,0.883152173913043,83.5038798932096,Totaal,5,NA,geslacht == 'Vrouwen' & migration_third == 'Suriname' & type_hh == 'single parent',child_mortality,0.0904819974462527
Nederland,Vrouwen,Suriname,Tweeoudergezin,0% - 20%,c00_infant_mortality,2812,1.06685633001422,31.6447412490525,Totaal,5,NA,geslacht == 'Vrouwen' & migration_third == 'Suriname' & type_hh == 'two parents',child_mortality,0.100755568440333
Nederland,Vrouwen,Suriname,Tweeoudergezin,20% - 40%,c00_infant_mortality,2812,0.711237553342817,55.4099024455182,Totaal,5,NA,geslacht == 'Vrouwen' & migration_third == 'Suriname' & type_hh == 'two parents',child_mortality,0.082684932934469
Nederland,Vrouwen,Suriname,Tweeoudergezin,40% - 60%,c00_infant_mortality,2812,0.604551920341394,74.0530550439498,Totaal,5,NA,geslacht == 'Vrouwen' & migration_third == 'Suriname' & type_hh == 'two parents',child_mortality,0.0761797749991677
Nederland,Vrouwen,Suriname,Tweeoudergezin,60% - 80%,c00_infant_mortality,2812,0.675675675675676,94.5205410247621,Totaal,5,NA,geslacht == 'Vrouwen' & migration_third == 'Suriname' & type_hh == 'two parents',child_mortality,0.0816722766792977
Nederland,Vrouwen,Suriname,Tweeoudergezin,80% - 100%,c00_infant_mortality,2809,0.391535259956313,146.82150899223,Totaal,5,NA,geslacht == 'Vrouwen' & migration_third == 'Suriname' & type_hh == 'two parents',child_mortality,0.0618061833658201
Nederland,Vrouwen,Overig,Totaal,0% - 20%,c00_infant_mortality,27764,0.90765019449647,24.0633041316347,Totaal,5,NA,geslacht == 'Vrouwen' & migration_third == 'Overig',child_mortality,0.0948094498322202
Nederland,Vrouwen,Overig,Totaal,20% - 40%,c00_infant_mortality,27764,0.705950151275032,43.609494871638,Totaal,5,NA,geslacht == 'Vrouwen' & migration_third == 'Overig',child_mortality,0.0832907957774277
Nederland,Vrouwen,Overig,Totaal,40% - 60%,c00_infant_mortality,27764,0.518657253997983,65.5328849433591,Totaal,5,NA,geslacht == 'Vrouwen' & migration_third == 'Overig',child_mortality,0.0717606790828945
Nederland,Vrouwen,Overig,Totaal,60% - 80%,c00_infant_mortality,27762,0.47907029898357,91.3680147716806,Totaal,5,NA,geslacht == 'Vrouwen' & migration_third == 'Overig',child_mortality,0.0690250699038356
Nederland,Vrouwen,Overig,Totaal,80% - 100%,c00_infant_mortality,27760,0.410662824207493,162.43566499402,Totaal,5,NA,geslacht == 'Vrouwen' & migration_third == 'Overig',child_mortality,0.0638233110078203
Nederland,Vrouwen,Overig,Eenoudergezin,0% - 20%,c00_infant_mortality,3724,0.75187969924812,16.6310000002437,Totaal,5,NA,geslacht == 'Vrouwen' & migration_third == 'Overig' & type_hh == 'single parent',child_mortality,0.0848246739894985
Nederland,Vrouwen,Overig,Eenoudergezin,20% - 40%,c00_infant_mortality,3724,0.778732545649839,25.2233632457238,Totaal,5,NA,geslacht == 'Vrouwen' & migration_third == 'Overig' & type_hh == 'single parent',child_mortality,0.0862103677819152
Nederland,Vrouwen,Overig,Eenoudergezin,40% - 60%,c00_infant_mortality,3724,0.912996777658432,30.0323291760067,Totaal,5,NA,geslacht == 'Vrouwen' & migration_third == 'Overig' & type_hh == 'single parent',child_mortality,0.0940300173129517
Nederland,Vrouwen,Overig,Eenoudergezin,60% - 80%,c00_infant_mortality,3724,0.590762620837809,41.5780334989388,Totaal,5,NA,geslacht == 'Vrouwen' & migration_third == 'Overig' & type_hh == 'single parent',child_mortality,0.0755605303988562
Nederland,Vrouwen,Overig,Eenoudergezin,80% - 100%,c00_infant_mortality,3724,0.295381310418904,85.4062460709203,Totaal,5,NA,geslacht == 'Vrouwen' & migration_third == 'Overig' & type_hh == 'single parent',child_mortality,0.0524952048569667
Nederland,Vrouwen,Overig,Tweeoudergezin,0% - 20%,c00_infant_mortality,23872,0.871313672922252,28.2219951769166,Totaal,5,NA,geslacht == 'Vrouwen' & migration_third == 'Overig' & type_hh == 'two parents',child_mortality,0.0928172064698475
Nederland,Vrouwen,Overig,Tweeoudergezin,20% - 40%,c00_infant_mortality,23872,0.573894101876676,51.1462204009994,Totaal,5,NA,geslacht == 'Vrouwen' & migration_third == 'Overig' & type_hh == 'two parents',child_mortality,0.0754454502358164
Nederland,Vrouwen,Overig,Tweeoudergezin,40% - 60%,c00_infant_mortality,23872,0.536193029490617,71.9179203975415,Totaal,5,NA,geslacht == 'Vrouwen' & migration_third == 'Overig' & type_hh == 'two parents',child_mortality,0.072864036114816
Nederland,Vrouwen,Overig,Tweeoudergezin,60% - 80%,c00_infant_mortality,23872,0.456601876675603,97.0454054033191,Totaal,5,NA,geslacht == 'Vrouwen' & migration_third == 'Overig' & type_hh == 'two parents',child_mortality,0.0671454339524853
Nederland,Vrouwen,Overig,Tweeoudergezin,80% - 100%,c00_infant_mortality,23869,0.414767256550887,169.425793416615,Totaal,5,NA,geslacht == 'Vrouwen' & migration_third == 'Overig' & type_hh == 'two parents',child_mortality,0.0637538153012029
Nederland,Vrouwen,Wel migratieachtergrond,Totaal,0% - 20%,c00_infant_mortality,46236,0.95812786573233,24.0265982478723,Totaal,5,NA,geslacht == 'Vrouwen' & has_migration_background == 1,child_mortality,0.0973754830955691
Nederland,Vrouwen,Wel migratieachtergrond,Totaal,20% - 40%,c00_infant_mortality,46236,0.733194913054763,40.7759939298532,Totaal,5,NA,geslacht == 'Vrouwen' & has_migration_background == 1,child_mortality,0.0851855001169016
Nederland,Vrouwen,Wel migratieachtergrond,Totaal,40% - 60%,c00_infant_mortality,46233,0.635906328645376,60.0401169292611,Totaal,5,NA,geslacht == 'Vrouwen' & has_migration_background == 1,child_mortality,0.0793277787557677
Nederland,Vrouwen,Wel migratieachtergrond,Totaal,60% - 80%,c00_infant_mortality,46232,0.588337082540232,83.2292519242534,Totaal,5,NA,geslacht == 'Vrouwen' & has_migration_background == 1,child_mortality,0.0764565909029471
Nederland,Vrouwen,Wel migratieachtergrond,Totaal,80% - 100%,c00_infant_mortality,46232,0.46071984772452,146.697600425505,Totaal,5,NA,geslacht == 'Vrouwen' & has_migration_background == 1,child_mortality,0.0674983435608538
Nederland,Vrouwen,Wel migratieachtergrond,Eenoudergezin,0% - 20%,c00_infant_mortality,7276,0.68719076415613,17.3062581245712,Totaal,5,NA,geslacht == 'Vrouwen' & has_migration_background == 1 & type_hh == 'single parent',child_mortality,0.0822050456743614
Nederland,Vrouwen,Wel migratieachtergrond,Eenoudergezin,20% - 40%,c00_infant_mortality,7274,0.866140077449196,25.9496607669713,Totaal,5,NA,geslacht == 'Vrouwen' & has_migration_background == 1 & type_hh == 'single parent',child_mortality,0.0921749569265776
Nederland,Vrouwen,Wel migratieachtergrond,Eenoudergezin,40% - 60%,c00_infant_mortality,7272,0.88008800880088,31.1880676294662,Totaal,5,NA,geslacht == 'Vrouwen' & has_migration_background == 1 & type_hh == 'single parent',child_mortality,0.0925963812572304
Nederland,Vrouwen,Wel migratieachtergrond,Eenoudergezin,60% - 80%,c00_infant_mortality,7272,0.632563256325633,42.8211958573089,Totaal,5,NA,geslacht == 'Vrouwen' & has_migration_background == 1 & type_hh == 'single parent',child_mortality,0.0792847195465371
Nederland,Vrouwen,Wel migratieachtergrond,Eenoudergezin,80% - 100%,c00_infant_mortality,7272,0.453795379537954,81.1716647692864,Totaal,5,NA,geslacht == 'Vrouwen' & has_migration_background == 1 & type_hh == 'single parent',child_mortality,0.0664718296701903
Nederland,Vrouwen,Wel migratieachtergrond,Tweeoudergezin,0% - 20%,c00_infant_mortality,38708,0.88095484137646,27.8233059740202,Totaal,5,NA,geslacht == 'Vrouwen' & has_migration_background == 1 & type_hh == 'two parents',child_mortality,0.0931524664872433
Nederland,Vrouwen,Wel migratieachtergrond,Tweeoudergezin,20% - 40%,c00_infant_mortality,38708,0.684612999896662,47.7544219519579,Totaal,5,NA,geslacht == 'Vrouwen' & has_migration_background == 1 & type_hh == 'two parents',child_mortality,0.0824414953318803
Nederland,Vrouwen,Wel migratieachtergrond,Tweeoudergezin,40% - 60%,c00_infant_mortality,38708,0.581275188591506,66.4322195530404,Totaal,5,NA,geslacht == 'Vrouwen' & has_migration_background == 1 & type_hh == 'two parents',child_mortality,0.0759746830300191
Nederland,Vrouwen,Wel migratieachtergrond,Tweeoudergezin,60% - 80%,c00_infant_mortality,38708,0.578691743308877,89.1826960236332,Totaal,5,NA,geslacht == 'Vrouwen' & has_migration_background == 1 & type_hh == 'two parents',child_mortality,0.0757760672411679
Nederland,Vrouwen,Wel migratieachtergrond,Tweeoudergezin,80% - 100%,c00_infant_mortality,38708,0.441769143329544,154.047882642702,Totaal,5,NA,geslacht == 'Vrouwen' & has_migration_background == 1 & type_hh == 'two parents',child_mortality,0.0661816751699952
Metropool Amsterdam,Totaal,Totaal,Totaal,0% - 20%,c00_infant_mortality,46000,0.95,29.9215771923427,Totaal,5,NA,metropool_amsterdam == 1,child_mortality,0.0966900272440845
Metropool Amsterdam,Totaal,Totaal,Totaal,20% - 40%,c00_infant_mortality,46000,0.741304347826087,56.2354782224734,Totaal,5,NA,metropool_amsterdam == 1,child_mortality,0.0856823342661885
Metropool Amsterdam,Totaal,Totaal,Totaal,40% - 60%,c00_infant_mortality,46000,0.645652173913044,79.2516255668855,Totaal,5,NA,metropool_amsterdam == 1,child_mortality,0.0799766416018821
Metropool Amsterdam,Totaal,Totaal,Totaal,60% - 80%,c00_infant_mortality,46000,0.573913043478261,106.508273956585,Totaal,5,NA,metropool_amsterdam == 1,child_mortality,0.0754710397665843
